seed,train_mix,eval_mix,regime,epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece
9,standard,standard,scalar,0.7776000000000001,0.3208666666666667,0.57207,0.035955056179775284,0.9640449438202248,0.17310087173100872,0.5353333333333333,0.13950371320574895
9,standard,standard,crs,0.8358666666666668,0.20106666666666667,0.5502066666666667,0.024719101123595506,0.9752808988764045,0.054814814814814816,0.45,0.02805537394576362
9,standard,high_insuff,scalar,0.8602666666666667,-0.03546666666666666,0.4571866666666668,0.031042128603104215,0.9689578713968958,0.19205298013245034,0.302,0.16105019121652545
9,standard,high_insuff,crs,0.8953333333333333,-0.105,0.4451833333333334,0.02328159645232816,0.9767184035476718,0.07387862796833773,0.25266666666666665,0.048683972001069
9,standard,high_suff,scalar,0.7236,0.5575333333333333,0.6488700000000001,0.03103448275862069,0.9689655172413794,0.1806883365200765,0.6973333333333334,0.15564841336363763
9,standard,high_suff,crs,0.8052000000000001,0.4013999999999999,0.62349,0.017241379310344827,0.9827586206896551,0.04550625711035267,0.586,0.027422222216062338
9,standard,balanced,scalar,0.7932,0.2544,0.55074,0.036585365853658534,0.9634146341463414,0.17006802721088435,0.49,0.13322715560230988
9,standard,balanced,crs,0.8481333333333334,0.14859999999999998,0.5333433333333333,0.026422764227642278,0.9735772357723578,0.05627009646302251,0.4146666666666667,0.02969037889190411
9,standard,ambiguous_heavy,scalar,0.7812000000000001,0.2280666666666667,0.5322899999999999,0.03103448275862069,0.9689655172413794,0.16017316017316016,0.462,0.10859433300152466
9,standard,ambiguous_heavy,crs,0.8374666666666666,0.12326666666666665,0.5160766666666666,0.017241379310344827,0.9827586206896551,0.055077452667814115,0.3873333333333333,0.028180903319438587
9,high_insuff,high_insuff,scalar,0.8876000000000001,-0.04313333333333333,0.4687700000000001,0.036830357142857144,0.9631696428571429,0.14414414414414414,0.296,0.0953872970498208
9,high_insuff,high_insuff,crs,0.8714666666666667,-0.024399999999999995,0.4683266666666667,0.05357142857142857,0.9464285714285714,0.16414686825053995,0.30866666666666664,0.12665582328547834
9,high_suff,high_suff,scalar,0.7107999999999999,0.5402666666666667,0.6340600000000001,0.03205128205128205,0.967948717948718,0.19436345966958213,0.686,0.17170869579749343
9,high_suff,high_suff,crs,0.8007333333333333,0.3812,0.6119433333333333,0.019230769230769232,0.9807692307692307,0.08163265306122448,0.588,0.028725803151489863
9,balanced,balanced,scalar,0.7930666666666666,0.2511333333333333,0.5491966666666667,0.0437375745526839,0.9562624254473161,0.16939890710382513,0.488,0.12845815376153522
9,balanced,balanced,crs,0.8517333333333332,0.1491333333333333,0.5355633333333334,0.03578528827037773,0.9642147117296223,0.05778491171749599,0.41533333333333333,0.03162072915034875
9,ambiguous_heavy,ambiguous_heavy,scalar,0.8166666666666667,0.20533333333333334,0.5415666666666666,0.038461538461538464,0.9615384615384616,0.12238805970149254,0.44666666666666666,0.07130963146122571
9,ambiguous_heavy,ambiguous_heavy,crs,0.8601333333333332,0.11926666666666665,0.5267433333333333,0.028846153846153848,0.9711538461538461,0.04498269896193772,0.38533333333333336,0.029604226288678297
10,standard,standard,scalar,0.7888000000000002,0.30193333333333333,0.5697100000000002,0.033542976939203356,0.9664570230607966,0.16560509554140126,0.5233333333333333,0.12692988985392534
10,standard,standard,crs,0.8512000000000001,0.1794,0.54889,0.025157232704402517,0.9748427672955975,0.04281345565749235,0.436,0.028302281010549254
10,standard,high_insuff,scalar,0.8822666666666668,-0.04046666666666666,0.4670366666666667,0.035637149028077755,0.9643628509719222,0.15812917594654788,0.29933333333333334,0.10879934665141786
10,standard,high_insuff,crs,0.9168000000000001,-0.11373333333333331,0.4530600000000001,0.028077753779697623,0.9719222462203023,0.03773584905660377,0.24733333333333332,0.03379594194753385
10,standard,high_suff,scalar,0.7303999999999999,0.5261333333333333,0.63848,0.03492063492063492,0.9650793650793651,0.17751479289940827,0.676,0.1498988127207118
10,standard,high_suff,crs,0.8121333333333335,0.36726666666666663,0.6119433333333333,0.025396825396825397,0.9746031746031746,0.03909952606635071,0.5626666666666666,0.024723075994213924
10,standard,balanced,scalar,0.8041333333333334,0.2226,0.5424433333333335,0.03364485981308411,0.9663551401869159,0.16477272727272727,0.4693333333333333,0.1198024348856224
10,standard,balanced,crs,0.8590666666666666,0.10279999999999999,0.5187466666666668,0.024299065420560748,0.9757009345794393,0.043402777777777776,0.384,0.035991937185138295
10,standard,ambiguous_heavy,scalar,0.7986666666666666,0.234,0.5445666666666666,0.03492063492063492,0.9650793650793651,0.14265335235378032,0.4673333333333333,0.08116420988587264
10,standard,ambiguous_heavy,crs,0.8588,0.1106,0.52211,0.025396825396825397,0.9746031746031746,0.03163444639718805,0.37933333333333336,0.027924471826735835
10,high_insuff,high_insuff,scalar,0.8761333333333333,-0.051399999999999994,0.45874333333333334,0.027777777777777776,0.9722222222222222,0.1651376146788991,0.2906666666666667,0.12102543476633044
10,high_insuff,high_insuff,crs,0.8702666666666667,-0.04346666666666666,0.45908666666666675,0.035555555555555556,0.9644444444444444,0.17117117117117117,0.296,0.13395481773718837
10,high_suff,high_suff,scalar,0.7298666666666667,0.5873999999999999,0.6657566666666667,0.025547445255474453,0.9744525547445255,0.17363045496750232,0.718,0.1542884640955169
10,high_suff,high_suff,crs,0.8140666666666666,0.4381333333333334,0.6448966666666667,0.021897810218978103,0.9781021897810219,0.102803738317757,0.642,0.050371562891453774
10,balanced,balanced,scalar,0.7914666666666667,0.2912666666666667,0.5663766666666668,0.025806451612903226,0.9741935483870968,0.16429495472186287,0.5153333333333333,0.13153255851760642
10,balanced,balanced,crs,0.8472000000000002,0.17273333333333335,0.54369,0.025806451612903226,0.9741935483870968,0.04179566563467492,0.43066666666666664,0.021617520470462608
10,ambiguous_heavy,ambiguous_heavy,scalar,0.814,0.257,0.56335,0.025547445255474453,0.9744525547445255,0.11894882434301521,0.482,0.07118891623151818
10,ambiguous_heavy,ambiguous_heavy,crs,0.8549333333333334,0.1562,0.5405033333333332,0.025547445255474453,0.9744525547445255,0.03414634146341464,0.41,0.012712467612093865
11,standard,standard,scalar,0.7477333333333332,0.33213333333333334,0.5607133333333334,0.044642857142857144,0.9553571428571429,0.19877300613496932,0.5433333333333333,0.16273866657336683
11,standard,standard,crs,0.8272000000000002,0.20106666666666667,0.54544,0.03125,0.96875,0.05925925925925926,0.45,0.030609972261203412
11,standard,high_insuff,scalar,0.8612000000000001,-0.02526666666666666,0.4622900000000001,0.03583426651735722,0.9641657334826428,0.1857451403887689,0.30866666666666664,0.1372602752228601
11,standard,high_insuff,crs,0.9069333333333334,-0.10146666666666666,0.45315333333333335,0.025755879059350503,0.9742441209406495,0.05759162303664921,0.25466666666666665,0.02352144336210981
11,standard,high_suff,scalar,0.6986666666666667,0.5486666666666666,0.6311666666666667,0.046357615894039736,0.9536423841059603,0.19864995178399228,0.6913333333333334,0.17399886050295182
11,standard,high_suff,crs,0.7878666666666666,0.3990666666666667,0.6129066666666667,0.033112582781456956,0.9668874172185431,0.06385404789053592,0.5846666666666667,0.03592746609108502
11,standard,balanced,scalar,0.7733333333333333,0.238,0.5324333333333333,0.04554455445544554,0.9544554455445544,0.1935933147632312,0.4786666666666667,0.15042282510730753
11,standard,balanced,crs,0.8423999999999999,0.1208,0.51768,0.0297029702970297,0.9702970297029703,0.06408094435075885,0.3953333333333333,0.02981996588415061
11,standard,ambiguous_heavy,scalar,0.7687999999999999,0.23693333333333333,0.5294599999999999,0.046357615894039736,0.9536423841059603,0.17354196301564723,0.4686666666666667,0.115171699268967
11,standard,ambiguous_heavy,crs,0.8442666666666667,0.12186666666666668,0.5191866666666667,0.033112582781456956,0.9668874172185431,0.05344827586206897,0.38666666666666666,0.015864010725681
11,high_insuff,high_insuff,scalar,0.8685333333333333,-0.006599999999999994,0.47472333333333333,0.04362801377726751,0.9563719862227325,0.16216216216216217,0.32066666666666666,0.10345323470813926
11,high_insuff,high_insuff,crs,0.8684,-0.000533333333333329,0.4773800000000001,0.05166475315729047,0.9483352468427095,0.15605749486652978,0.32466666666666666,0.11981646295944874
11,high_suff,high_suff,scalar,0.6970666666666666,0.5624666666666667,0.6364966666666667,0.039603960396039604,0.9603960396039604,0.2005703422053232,0.7013333333333334,0.1756741510049493
11,high_suff,high_suff,crs,0.7918666666666666,0.3810666666666666,0.6070066666666667,0.0231023102310231,0.976897689768977,0.04312354312354312,0.572,0.024699874933989285
11,balanced,balanced,scalar,0.7921333333333334,0.2499333333333333,0.5481433333333333,0.041501976284584984,0.958498023715415,0.17236662106703146,0.48733333333333334,0.13133833850088844
11,balanced,balanced,crs,0.8537333333333335,0.13546666666666665,0.5305133333333333,0.023715415019762844,0.9762845849802372,0.04433497536945813,0.406,0.02600801400059685
11,ambiguous_heavy,ambiguous_heavy,scalar,0.8025333333333333,0.24073333333333335,0.5497233333333333,0.052805280528052806,0.9471947194719472,0.13012729844413012,0.4713333333333333,0.0799144290153563
11,ambiguous_heavy,ambiguous_heavy,crs,0.8543999999999999,0.1498,0.53733,0.033003300330033,0.966996699669967,0.03934426229508197,0.4066666666666667,0.018932809142519356
12,standard,standard,scalar,0.7916000000000001,0.29319999999999996,0.56732,0.043121149897330596,0.9568788501026694,0.16494845360824742,0.5173333333333333,0.12855153680401935
12,standard,standard,crs,0.8604,0.16113333333333332,0.54573,0.028747433264887063,0.971252566735113,0.01889763779527559,0.42333333333333334,0.012458976957531315
12,standard,high_insuff,scalar,0.8865333333333335,-0.039599999999999996,0.4697733333333334,0.0430939226519337,0.9569060773480663,0.14508928571428573,0.2986666666666667,0.10428656490467013
12,standard,high_insuff,crs,0.9245333333333333,-0.10926666666666666,0.4593233333333334,0.03314917127071823,0.9668508287292817,0.0213903743315508,0.24933333333333332,0.03197170874416337
12,standard,high_suff,scalar,0.7445333333333335,0.5207333333333333,0.6438233333333334,0.03215434083601286,0.9678456591639871,0.16865079365079366,0.672,0.1453589855253422
12,standard,high_suff,crs,0.8198666666666667,0.3627333333333333,0.6141566666666666,0.01929260450160772,0.9807073954983923,0.026221692491060787,0.5593333333333333,0.011533649698909892
12,standard,balanced,scalar,0.8117333333333334,0.2218,0.5462633333333333,0.04206500956022945,0.9579349904397706,0.15527065527065528,0.468,0.11590841002895153
12,standard,balanced,crs,0.8741333333333332,0.1046,0.5278433333333333,0.02676864244741874,0.9732313575525813,0.01386481802426343,0.38466666666666666,0.016228839271806274
12,standard,ambiguous_heavy,scalar,0.8092000000000001,0.1894,0.53029,0.03215434083601286,0.9678456591639871,0.1332312404287902,0.43533333333333335,0.08225606387195204
12,standard,ambiguous_heavy,crs,0.8674666666666665,0.08926666666666669,0.5172766666666666,0.01929260450160772,0.9807073954983923,0.020146520146520148,0.364,0.02485892059601809
12,high_insuff,high_insuff,scalar,0.8865333333333335,-0.06326666666666667,0.4591233333333334,0.021436227224008574,0.9785637727759914,0.1572769953051643,0.284,0.10270448832485132
12,high_insuff,high_insuff,crs,0.8838666666666667,-0.05893333333333334,0.4596066666666667,0.031082529474812434,0.9689174705251876,0.15348837209302327,0.2866666666666667,0.11315495259609071
12,high_suff,high_suff,scalar,0.7081333333333334,0.5166,0.6219433333333334,0.0243161094224924,0.9756838905775076,0.2,0.67,0.17546129818114695
12,high_suff,high_suff,crs,0.8015999999999999,0.3325333333333333,0.5905199999999999,0.015197568389057751,0.9848024316109423,0.04207920792079208,0.5386666666666666,0.022142852457344715
12,balanced,balanced,scalar,0.7866666666666666,0.22466666666666665,0.5337666666666667,0.02095238095238095,0.979047619047619,0.18555240793201133,0.4706666666666667,0.14032199389584482
12,balanced,balanced,crs,0.8561333333333334,0.09826666666666667,0.5150933333333333,0.009523809523809525,0.9904761904761905,0.040280210157618214,0.38066666666666665,0.028548391902542616
12,ambiguous_heavy,ambiguous_heavy,scalar,0.8014666666666665,0.19760000000000003,0.5297266666666666,0.03343465045592705,0.9665653495440729,0.14027149321266968,0.442,0.08383863761379035
12,ambiguous_heavy,ambiguous_heavy,crs,0.8596,0.08720000000000001,0.51202,0.02127659574468085,0.9787234042553191,0.03302752293577982,0.36333333333333334,0.020587512136129516
13,standard,standard,scalar,0.7945333333333334,0.3300666666666667,0.5855233333333334,0.03146067415730337,0.9685393258426966,0.15498154981549817,0.542,0.12190302155518112
13,standard,standard,crs,0.851,0.23413333333333336,0.57341,0.020224719101123594,0.9797752808988764,0.09153005464480875,0.488,0.03843018514427538
13,standard,high_insuff,scalar,0.8937333333333333,-0.027533333333333326,0.47916333333333333,0.02957906712172924,0.9704209328782708,0.13043478260869565,0.30666666666666664,0.09307752006729841
13,standard,high_insuff,crs,0.9258666666666666,-0.08446666666666666,0.4712166666666667,0.020477815699658702,0.9795221843003413,0.06845965770171149,0.27266666666666667,0.0307747734920713
13,standard,high_suff,scalar,0.7342666666666667,0.5478666666666666,0.6503866666666667,0.01718213058419244,0.9828178694158075,0.17084942084942084,0.6906666666666667,0.1461593962455526
13,standard,high_suff,crs,0.8098000000000001,0.43166666666666664,0.63964,0.006872852233676976,0.993127147766323,0.10392364793213149,0.6286666666666667,0.041615969825810575
13,standard,balanced,scalar,0.8165333333333333,0.2484,0.5608733333333333,0.02834008097165992,0.97165991902834,0.14540466392318244,0.486,0.11196024588771013
13,standard,balanced,crs,0.8654666666666665,0.16433333333333333,0.5499566666666666,0.018218623481781375,0.9817813765182186,0.08536585365853659,0.43733333333333335,0.034544210979397125
13,standard,ambiguous_heavy,scalar,0.8134666666666667,0.2296,0.5507266666666667,0.01718213058419244,0.9828178694158075,0.1251798561151079,0.4633333333333333,0.07103576187235319
13,standard,ambiguous_heavy,crs,0.8677333333333332,0.1366,0.5387233333333333,0.006872852233676976,0.993127147766323,0.05619834710743802,0.4033333333333333,0.02039152105562906
13,high_insuff,high_insuff,scalar,0.8833333333333333,-0.049,0.46378333333333344,0.034519956850053934,0.9654800431499461,0.15454545454545454,0.29333333333333333,0.09746443565942575
13,high_insuff,high_insuff,crs,0.8696,-0.028466666666666664,0.4654700000000001,0.04962243797195254,0.9503775620280475,0.17136659436008678,0.30733333333333335,0.12689218365832017
13,high_suff,high_suff,scalar,0.7362666666666667,0.5438666666666666,0.6496866666666667,0.030100334448160536,0.9698996655518395,0.1744186046511628,0.688,0.15099892395319012
13,high_suff,high_suff,crs,0.8148000000000001,0.3856,0.62166,0.0033444816053511705,0.9966555183946488,0.0440324449594438,0.5753333333333334,0.028271818142929582
13,balanced,balanced,scalar,0.8192000000000002,0.2280666666666667,0.5531900000000001,0.03346456692913386,0.9665354330708661,0.14689265536723164,0.472,0.11041220158078904
13,balanced,balanced,crs,0.8613333333333333,0.136,0.5349333333333334,0.015748031496062992,0.984251968503937,0.04918032786885246,0.4066666666666667,0.028848409879000135
13,ambiguous_heavy,ambiguous_heavy,scalar,0.8157333333333333,0.20913333333333334,0.5427633333333334,0.046822742474916385,0.9531772575250836,0.11738484398216939,0.44866666666666666,0.06470767313981546
13,ambiguous_heavy,ambiguous_heavy,crs,0.8572,0.1264,0.52834,0.016722408026755852,0.9832775919732442,0.042735042735042736,0.39,0.027046084281692584
14,standard,standard,scalar,0.7541333333333332,0.34393333333333337,0.5695433333333334,0.026442307692307692,0.9735576923076923,0.18765133171912832,0.5506666666666666,0.1560676082545401
14,standard,standard,crs,0.8174666666666667,0.23359999999999997,0.5547266666666667,0.019230769230769232,0.9807692307692307,0.07062146892655367,0.472,0.042642225461126046
14,standard,high_insuff,scalar,0.8549333333333334,-0.0198,0.46130333333333334,0.023014959723820484,0.9769850402761795,0.19017094017094016,0.312,0.1413682698497995
14,standard,high_insuff,crs,0.8978666666666668,-0.09393333333333331,0.4515566666666667,0.01611047180667434,0.9838895281933256,0.06426735218508997,0.25933333333333336,0.03147814739551008
14,standard,high_suff,scalar,0.7017333333333333,0.5718,0.6432633333333333,0.022304832713754646,0.9776951672862454,0.19056603773584907,0.7066666666666667,0.16794311951636604
14,standard,high_suff,crs,0.7806666666666668,0.42799999999999994,0.6219666666666667,0.01858736059479554,0.9814126394052045,0.06622516556291391,0.604,0.045606507618995054
14,standard,balanced,scalar,0.7747999999999999,0.27026666666666666,0.54776,0.025423728813559324,0.9745762711864406,0.18375499334221038,0.5006666666666667,0.15036629908588328
14,standard,balanced,crs,0.8336,0.17020000000000002,0.53507,0.019067796610169493,0.9809322033898306,0.06832298136645963,0.42933333333333334,0.03955752334512562
14,standard,ambiguous_heavy,scalar,0.7824,0.24513333333333337,0.5406299999999999,0.022304832713754646,0.9776951672862454,0.15352112676056337,0.47333333333333333,0.09891499485004404
14,standard,ambiguous_heavy,crs,0.8423999999999999,0.14613333333333334,0.52908,0.01858736059479554,0.9814126394052045,0.048013245033112585,0.4026666666666667,0.01904213036202502
14,high_insuff,high_insuff,scalar,0.8874666666666667,-0.016066666666666663,0.4808766666666668,0.0352035203520352,0.9647964796479648,0.14135021097046413,0.316,0.07814216612515218
14,high_insuff,high_insuff,crs,0.8757333333333333,0.0028000000000000065,0.4829133333333334,0.0539053905390539,0.9460946094609461,0.15212981744421908,0.32866666666666666,0.10859831148203464
14,high_suff,high_suff,scalar,0.7392000000000001,0.5090666666666666,0.6356400000000001,0.04,0.96,0.17835671342685372,0.6653333333333333,0.15304313001134973
14,high_suff,high_suff,crs,0.8226666666666667,0.35,0.6099666666666667,0.022857142857142857,0.9771428571428571,0.03260869565217391,0.552,0.01997729891516429
14,balanced,balanced,scalar,0.8263999999999999,0.22446666666666665,0.5555300000000001,0.034545454545454546,0.9654545454545455,0.14285714285714285,0.4713333333333333,0.0980441840471892
14,balanced,balanced,crs,0.8761333333333333,0.12693333333333334,0.5389933333333333,0.02181818181818182,0.9781818181818182,0.03150912106135987,0.402,0.013731112855054337
14,ambiguous_heavy,ambiguous_heavy,scalar,0.8221333333333332,0.20493333333333333,0.5443933333333333,0.045714285714285714,0.9542857142857143,0.11458333333333333,0.448,0.06454909494606832
14,ambiguous_heavy,ambiguous_heavy,crs,0.8696,0.11386666666666667,0.52952,0.022857142857142857,0.9771428571428571,0.02608695652173913,0.38333333333333336,0.01337342997557237
