epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,w_s,seed
0.7764444444444445,0.32899999999999996,0.5437733333333333,0.022813688212927757,0.9771863117870723,0.17453798767967146,0.5411111111111111,0.1703188437979929,0.52,12
0.7675555555555555,0.33622222222222226,0.5432622222222222,0.07092198581560284,0.9290780141843972,0.18292682926829268,0.5466666666666666,0.1772921660426855,0.52,13
0.8113333333333334,0.3443333333333333,0.5684933333333333,0.06130268199233716,0.9386973180076629,0.13911290322580644,0.5511111111111111,0.13411633802201628,0.52,14
0.7442222222222221,0.3267777777777778,0.5271511111111111,0.07394366197183098,0.926056338028169,0.205761316872428,0.54,0.1977625150378361,0.52,15
0.7691111111111112,0.3693333333333333,0.5612266666666668,0.040892193308550186,0.9591078066914498,0.17738791423001948,0.57,0.17043701348277934,0.52,16
0.7688888888888888,0.33166666666666667,0.5415333333333333,0.03690036900369004,0.9630996309963099,0.18200408997955012,0.5433333333333333,0.1770498591196451,0.52,17
0.7853333333333333,0.36344444444444446,0.5659511111111111,0.06593406593406594,0.9340659340659341,0.16306483300589392,0.5655555555555556,0.1562203807702663,0.52,18
0.7613333333333334,0.3232222222222222,0.5335155555555555,0.07664233576642336,0.9233576642335767,0.18840579710144928,0.5366666666666666,0.18136577936846512,0.52,19
0.44,0.6033333333333334,0.5298333333333333,0.07392996108949416,0.9260700389105059,0.3806646525679758,0.7355555555555555,0.37837280088303704,0.55,0
0.7433333333333333,0.33111111111111113,0.516611111111111,0.08904109589041095,0.910958904109589,0.2065439672801636,0.5433333333333333,0.20029565844539599,0.55,1
0.7342222222222222,0.41011111111111115,0.5559611111111111,0.06593406593406594,0.9340659340659341,0.20222634508348794,0.5988888888888889,0.1934308355031632,0.55,2
0.6775555555555556,0.4334444444444444,0.5432944444444443,0.13688212927756654,0.8631178707224335,0.24094202898550723,0.6133333333333333,0.2321046088978497,0.55,3
0.4111111111111111,0.6133333333333333,0.5223333333333333,0.10424710424710425,0.8957528957528957,0.3967065868263473,0.7422222222222222,0.3933073719213972,0.55,4
0.75,0.3566666666666667,0.5336666666666666,0.03345724907063197,0.966542750929368,0.19603960396039605,0.5611111111111111,0.19237167734258245,0.55,5
0.6984444444444444,0.39299999999999996,0.53045,0.10276679841897234,0.8972332015810277,0.2300380228136882,0.5844444444444444,0.2205581064294393,0.55,6
0.4288888888888889,0.58,0.5119999999999999,0.05263157894736842,0.9473684210526315,0.3966049382716049,0.72,0.3954947304419998,0.55,7
0.7817777777777777,0.3468888888888889,0.5425888888888888,0.05660377358490566,0.9433962264150944,0.16666666666666666,0.5533333333333333,0.1569323051498886,0.55,8
0.7704444444444446,0.3625555555555555,0.5461055555555555,0.08455882352941177,0.9154411764705882,0.17519685039370078,0.5644444444444444,0.16628695992237563,0.55,9
0.7088888888888889,0.3883333333333333,0.5325833333333333,0.07608695652173914,0.9239130434782609,0.22666666666666666,0.5833333333333334,0.21330641464462638,0.55,10
0.5088888888888888,0.5916666666666667,0.5544166666666667,0.06130268199233716,0.9386973180076629,0.3374045801526718,0.7277777777777777,0.3348518540618097,0.55,11
0.7468888888888889,0.35377777777777775,0.5306777777777777,0.019011406844106463,0.9809885931558935,0.1988071570576541,0.5588888888888889,0.1915552569804553,0.55,12
0.6462222222222221,0.4324444444444445,0.5286444444444444,0.06382978723404255,0.9361702127659575,0.27256317689530685,0.6155555555555555,0.25984799814074416,0.55,13
0.7028888888888889,0.4368888888888889,0.5565888888888888,0.08812260536398467,0.9118773946360154,0.22162162162162163,0.6166666666666667,0.21205561200273637,0.55,14
0.7193333333333334,0.34588888888888886,0.5139388888888888,0.0880281690140845,0.9119718309859155,0.2248995983935743,0.5533333333333333,0.21647576226662513,0.55,15
0.7508888888888888,0.3834444444444445,0.5487944444444444,0.04460966542750929,0.9553903345724907,0.19157088122605365,0.58,0.1820762062650511,0.55,16
0.7117777777777777,0.38077777777777777,0.5297277777777778,0.06642066420664207,0.933579335793358,0.225,0.5777777777777777,0.21586097068741816,0.55,17
